,Index,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Carrier_Name
987976,3311608,2008,6,29,7,2050,1844,29,2225,DL,429,N900PC,219,221,161,124,126,ATL,SJU,1547,7,51,0,N,0,124,0,0,0,0,Delta Airlines
899841,3038820,2008,6,15,7,1208,1015,1325,1135,WN,2212,N334SW,77,80,57,110,113,SFO,LAX,337,8,12,0,N,0,0,0,0,0,110,Southwest Airlines
409937,1266309,2008,3,30,7,2024,1945,2303,2225,WN,1765,N497WN,159,160,139,38,39,MDW,AUS,972,4,16,0,N,0,29,0,0,0,9,Southwest Airlines
1041334,3486508,2008,6,11,3,1629,1520,2203,2110,AA,688,N5DTAA,274,290,255,53,69,DFW,SJU,2165,6,13,0,N,0,53,0,0,0,0,American Airlines
345798,1086975,2008,2,24,7,717,600,940,830,AA,1631,N3AHAA,143,150,129,70,77,DCA,MIA,920,5,9,0,N,0,70,0,0,0,0,American Airlines
849339,2879438,2008,5,10,6,1401,1315,1657,1600,AA,677,N557AA,236,225,211,57,46,EWR,DFW,1372,9,16,0,N,0,46,0,11,0,0,American Airlines
456087,1423208,2008,3,21,5,1925,1800,2242,2115,UA,836,N531UA,137,135,110,87,85,ORD,LGA,733,4,23,0,N,0,0,0,19,0,68,United Airlines
353255,1110080,2008,2,11,1,1112,1013,1130,1040,AS,65,N775AS,18,27,9,50,59,WRG,PSG,31,4,5,0,N,0,0,0,0,0,50,Alaska Airlines
540489,1693324,2008,3,2,7,1815,1740,2010,1945,AA,1541,N3CUAA,115,125,98,25,35,RDU,MIA,700,3,14,0,N,0,0,0,0,0,25,American Airlines
161964,524666,2008,1,14,1,1525,1505,1839,1810,AA,2222,N476AA,134,125,88,29,20,DFW,ATL,732,36,10,0,N,0,20,0,9,0,0,American Airlines
540203,1692691,2008,3,31,1,1702,1600,2251,2145,AA,1516,N4XSAA,229,225,186,66,62,SEA,DFW,1660,23,20,0,N,0,0,55,4,0,7,American Airlines
866018,2930733,2008,5,28,3,2158,2140,43,23,AS,133,N713AS,225,223,210,20,18,PDX,ANC,1542,5,10,0,N,0,9,0,2,0,9,Alaska Airlines
393272,1226794,2008,3,18,2,1632,1550,1903,1835,WN,3081,N521SW,91,105,79,28,42,OAK,SLC,588,5,7,0,N,0,0,0,0,0,28,Southwest Airlines
986501,3307515,2008,6,25,3,2147,2130,2358,2330,DL,1772,N906DL,131,120,95,28,17,ATL,DTW,594,8,28,0,N,0,16,0,11,0,1,Delta Airlines
192919,627476,2008,2,9,6,2044,2015,2235,2215,WN,1022,N395SW,51,60,42,20,29,LAS,PHX,256,3,6,0,N,0,17,0,0,0,3,Southwest Airlines
457969,1429085,2008,3,20,4,1255,1230,1455,1429,UA,1195,N335UA,120,119,105,26,25,DEN,BOI,649,3,12,0,N,0,0,0,4,0,22,United Airlines
972318,3251983,2008,6,22,7,1832,1450,2044,1641,UA,1547,N479UA,252,231,202,243,222,ORD,LAS,1515,5,45,0,N,0,53,0,21,0,169,United Airlines
1048451,3504705,2008,6,9,1,1244,1220,1430,1350,AA,1481,N412AA,226,210,209,40,24,DFW,OAK,1456,4,13,0,N,0,24,0,16,0,0,American Airlines
91778,296298,2008,1,1,2,737,720,1035,1020,WN,3319,N262WN,178,180,168,15,17,ISP,PBI,1052,3,7,0,N,0,15,0,0,0,0,Southwest Airlines
1039234,3481244,2008,6,11,3,1336,1240,1529,1430,AA,453,N572AA,233,230,220,59,56,DFW,PDX,1616,3,10,0,N,0,43,0,3,0,13,American Airlines
345395,1085816,2008,2,6,3,1209,1140,1352,1310,AA,1571,N416AA,103,90,57,42,29,ORD,MSP,334,11,35,0,N,0,19,10,13,0,0,American Airlines
580672,1810441,2008,4,9,3,1840,1700,1940,1755,WN,44,N791SW,60,55,49,105,100,HOU,DAL,239,3,8,0,N,0,1,0,5,0,99,Southwest Airlines
892340,3020591,2008,6,10,2,2037,2010,2156,2135,WN,1786,N922WN,79,85,68,21,27,LAS,SMF,397,3,8,0,N,0,13,0,0,0,8,Southwest Airlines
1045340,3496657,2008,6,13,5,1222,1150,1534,1500,AA,1184,N255AA,132,130,99,34,32,ORD,EWR,719,7,26,0,N,0,0,0,4,0,30,American Airlines
335766,1060102,2008,2,24,7,1149,1130,1513,1440,AA,423,N079AA,204,190,172,33,19,JFK,MIA,1090,9,23,0,N,0,19,0,14,0,0,American Airlines
345426,1085918,2008,2,21,4,1730,1720,1844,1825,AA,1576,N405AA,74,65,48,19,10,SAT,DFW,247,10,16,0,N,0,0,0,9,0,10,American Airlines
1046925,3500874,2008,6,22,7,2031,1950,2338,2255,AA,1332,N431AA,127,125,93,43,41,DFW,ATL,732,22,12,0,N,0,2,0,2,0,39,American Airlines
259092,826238,2008,2,2,6,955,925,1217,1157,UA,529,N202UA,142,152,125,20,30,MSY,ORD,837,6,11,0,N,0,20,0,0,0,0,United Airlines
691951,2262763,2008,4,28,1,2202,1835,103,2145,AA,119,N627AA,361,370,323,198,207,EWR,LAX,2454,15,23,0,N,0,0,0,34,0,164,American Airlines
894825,3026974,2008,6,12,4,1002,900,1236,1135,WN,21,N386SW,94,95,77,61,62,ELP,DAL,562,5,12,0,N,0,61,0,0,0,0,Southwest Airlines
75448,240864,2008,1,22,2,1348,1325,1707,1650,UA,770,N672UA,139,145,109,17,23,SFO,DEN,967,10,20,0,N,0,17,0,0,0,0,United Airlines
630590,2013189,2008,4,29,2,1412,1215,1546,1346,UA,311,N545UA,94,91,61,120,117,SFO,SNA,372,5,28,0,N,0,66,0,3,0,51,United Airlines
795632,2636259,2008,5,23,5,1628,1523,1828,1729,UA,1187,N456UA,120,126,95,59,65,SEA,SFO,679,6,19,0,N,0,0,0,0,0,59,United Airlines
12313,34944,2008,1,14,1,1351,1325,1455,1440,WN,1466,N370SW,64,75,56,15,26,ALB,BWI,288,3,5,0,N,0,0,0,0,0,15,Southwest Airlines
738343,2421891,2008,5,13,2,1058,1000,1625,1525,WN,3668,N713SW,207,205,185,60,58,DEN,PHL,1557,5,17,0,N,0,0,0,2,0,58,Southwest Airlines
209670,669599,2008,2,22,5,1504,1400,1602,1455,WN,32,N636WN,58,55,41,67,64,HOU,DAL,239,2,15,0,N,0,64,0,3,0,0,Southwest Airlines
797854,2643681,2008,5,4,7,814,800,1027,955,UA,1587,N477UA,253,235,223,32,14,ORD,LAS,1515,5,25,0,N,0,14,0,18,0,0,United Airlines
1036595,3474576,2008,6,15,7,1401,1300,1629,1515,AA,86,N7AXAA,148,135,126,74,61,DFW,ORD,802,9,13,0,N,0,61,0,13,0,0,American Airlines
145771,479111,2008,1,10,4,2122,1840,32,2215,AA,197,N5CCAA,370,395,355,137,162,BOS,SFO,2704,5,10,0,N,0,15,0,122,0,0,American Airlines
374928,1182462,2008,3,5,3,1631,1600,1718,1655,WN,40,N640SW,47,55,40,23,31,HOU,DAL,239,2,5,0,N,0,4,0,0,0,19,Southwest Airlines
889530,3014304,2008,6,8,7,1848,1640,1946,1745,WN,907,N421LV,58,65,47,121,128,MDW,STL,251,3,8,0,N,0,88,0,0,0,33,Southwest Airlines
966118,3237262,2008,6,29,7,1843,1805,2156,2135,UA,701,N811UA,313,330,296,21,38,DEN,ANC,2406,7,10,0,N,0,21,0,0,0,0,United Airlines
535477,1679262,2008,3,10,1,1647,1625,1833,1805,AA,1051,N489AA,106,100,75,28,22,LGA,RDU,431,5,26,0,N,0,0,0,6,0,22,American Airlines
713899,2340817,2008,4,27,7,1907,1855,2119,2023,B6,1076,N198JB,132,88,57,56,12,RIC,JFK,288,4,71,0,N,0,12,0,44,0,0,JetBlue Airways
959887,3222873,2008,6,30,1,752,706,955,908,UA,273,N430UA,303,302,287,47,46,MCO,LAX,2217,5,11,0,N,0,0,0,1,0,46,United Airlines
636401,2031778,2008,4,18,5,2115,1655,2341,1939,UA,935,N671UA,326,344,301,242,260,LAX,HNL,2556,5,20,0,N,0,57,0,0,0,185,United Airlines
401830,1246360,2008,3,24,1,2150,2120,2335,2310,WN,2897,N656SW,45,50,30,25,30,MDW,IND,162,8,7,0,N,0,2,0,0,0,23,Southwest Airlines
210645,671013,2008,2,22,5,2124,1825,2241,1950,WN,1186,N701GS,137,145,105,171,179,PHL,MDW,668,3,29,0,N,0,0,0,0,0,171,Southwest Airlines
539588,1690884,2008,3,25,2,1453,1415,1806,1740,AA,1450,N258AA,133,145,105,26,38,ORD,EWR,719,8,20,0,N,0,0,0,1,0,25,American Airlines
639424,2041712,2008,4,22,2,1901,1830,2114,2047,UA,1578,N494UA,133,137,117,27,31,TPA,IAD,810,5,11,0,N,0,0,0,0,0,27,United Airlines
594548,1858110,2008,4,23,3,1740,1640,1950,1845,WN,3423,N248WN,190,185,163,65,60,MCO,MCI,1072,15,12,0,N,0,59,0,5,0,1,Southwest Airlines
906740,3056125,2008,6,20,5,1217,1210,1435,1420,WN,3949,N413WN,138,130,112,15,7,SEA,SJC,697,3,23,0,N,0,7,0,8,0,0,Southwest Airlines
28829,89735,2008,1,30,3,921,905,934,915,WN,1116,N440LV,73,70,59,19,16,PHX,SAN,304,2,12,0,N,0,5,0,3,0,11,Southwest Airlines
400023,1241096,2008,3,22,6,1518,1455,1636,1620,WN,1321,N223WN,78,85,63,16,23,SNA,OAK,371,7,8,0,N,0,0,0,0,0,16,Southwest Airlines
691528,2261659,2008,4,12,6,1720,1700,526,505,AA,6,N380AA,426,425,414,21,20,OGG,DFW,3711,4,8,0,N,0,0,0,1,0,20,American Airlines
1046034,3498519,2008,6,12,4,1930,1845,2141,2045,AA,1251,N465AA,191,180,153,56,45,RIC,DFW,1158,21,17,0,N,0,0,0,11,0,45,American Airlines
69826,226657,2008,1,11,5,1135,1040,1340,1243,UA,322,N921UA,125,123,106,57,55,SFO,SEA,679,6,13,0,N,0,6,0,2,0,49,United Airlines
635065,2027372,2008,4,14,1,1844,1800,2013,1938,UA,745,N542UA,149,158,132,35,44,DEN,PDX,992,3,14,0,N,0,0,0,0,0,35,United Airlines
213382,677098,2008,2,24,7,1648,1545,1818,1715,WN,1424,N703SW,90,90,74,63,63,SAN,OAK,446,6,10,0,N,0,4,0,0,0,59,Southwest Airlines
1045621,3497318,2008,6,6,5,1037,1010,1208,1130,AA,1210,N494AA,91,80,62,38,27,MCI,ORD,403,9,20,0,N,0,0,0,38,0,0,American Airlines
401209,1244906,2008,3,24,1,2021,1945,2127,2055,WN,667,N639SW,66,70,51,32,36,BWI,ALB,288,4,11,0,N,0,0,0,0,0,32,Southwest Airlines
471218,1479321,2008,3,1,6,1922,1850,2032,2005,WN,743,N255WN,70,75,58,27,32,SJC,SNA,342,4,8,0,N,0,0,0,0,0,27,Southwest Airlines
983434,3295813,2008,6,1,7,2157,2140,2309,2250,WN,2974,N771SA,72,70,52,19,17,SAN,PHX,304,5,15,0,N,0,8,0,2,0,9,Southwest Airlines
476440,1497312,2008,3,28,5,842,833,1017,957,DL,1727,N751AT,215,204,180,20,9,ATL,DEN,1199,9,26,0,N,0,9,0,11,0,0,Delta Airlines
972940,3253708,2008,6,15,7,1042,1026,1618,1555,UA,1618,N486UA,216,209,172,23,16,PHX,ORD,1440,20,24,0,N,0,0,0,12,0,11,United Airlines
852809,2889835,2008,5,21,3,1616,1445,1655,1525,AA,1161,N518AA,99,100,80,90,91,DFW,ELP,551,2,17,0,N,0,90,0,0,0,0,American Airlines
9408,22634,2008,1,10,4,1222,1205,1315,1255,WN,48,N660SW,53,50,37,20,17,BWI,ORF,159,2,14,0,N,0,2,0,3,0,15,Southwest Airlines
458962,1432092,2008,3,1,6,1056,955,1312,1215,UA,1453,N483UA,196,200,173,57,61,FLL,ORD,1182,11,12,0,N,0,57,0,0,0,0,United Airlines
154400,503121,2008,1,20,7,2203,2130,2311,2235,AA,1253,N5FFAA,68,65,46,36,33,ORD,STL,258,3,19,0,N,0,29,4,3,0,0,American Airlines
964918,3234782,2008,6,12,4,1618,1530,1831,1640,UA,623,N415UA,193,130,96,111,48,DCA,ORD,612,2,95,0,N,0,48,0,63,0,0,United Airlines
388447,1216330,2008,3,15,6,1358,1335,1506,1450,WN,851,N649SW,68,75,59,16,23,LAX,SMF,373,3,6,0,N,0,0,0,0,0,16,Southwest Airlines
163144,527430,2008,1,31,4,1347,1250,1531,1440,AA,2363,N640AA,164,170,141,51,57,ORD,HDN,1009,4,19,0,N,0,0,41,0,0,10,American Airlines
714270,2341889,2008,4,29,2,2039,1920,2303,2207,B6,526,N624JB,144,167,123,56,79,MCO,EWR,938,7,14,0,N,0,1,0,0,0,55,JetBlue Airways
528462,1660800,2008,3,4,2,2012,1830,2300,2150,AA,119,N338AA,348,380,313,70,102,EWR,LAX,2454,14,21,0,N,0,1,0,0,0,69,American Airlines
335593,1059601,2008,2,17,7,1113,1045,1422,1335,AA,406,N568AA,129,110,93,47,28,ORD,RDU,647,3,33,0,N,0,28,0,19,0,0,American Airlines
708519,2318009,2008,4,13,7,1659,1622,1928,1847,AS,369,N760AS,149,145,122,41,37,PSP,PDX,873,5,22,0,N,0,0,0,4,0,37,Alaska Airlines
155549,506745,2008,1,2,3,1709,1545,2024,1850,AA,1380,N576AA,135,125,110,94,84,DFW,IND,762,12,13,0,N,0,1,0,10,0,83,American Airlines
163112,527366,2008,1,25,5,2115,1935,2247,2105,AA,2360,N520AA,92,90,61,102,100,ORD,MSP,334,4,27,0,N,0,0,66,2,0,34,American Airlines
535698,1679886,2008,3,7,5,2209,2105,2309,2205,AA,1069,N573AA,120,120,92,64,64,DFW,DEN,641,7,21,0,N,0,45,0,0,0,19,American Airlines
851455,2885567,2008,5,20,2,1203,1135,1525,1500,AA,1030,N200AA,142,145,110,25,28,STL,LGA,887,19,13,0,N,0,0,0,25,0,0,American Airlines
860781,2912541,2008,5,7,3,729,705,1011,945,AA,2030,N4WUAA,102,100,82,26,24,ABQ,DFW,569,11,9,0,N,0,24,0,2,0,0,American Airlines
26889,81666,2008,1,28,1,1834,1820,1936,1920,WN,3682,N656SW,62,60,45,16,14,LAS,SAN,258,2,15,0,N,0,0,0,2,0,14,Southwest Airlines
337531,1064940,2008,2,27,3,1455,1410,1834,1735,AA,651,N5EKAA,219,205,201,59,45,BOS,MIA,1258,7,11,0,N,0,18,0,14,0,27,American Airlines
96349,305203,2008,1,17,4,1646,1605,1801,1720,DL,985,N917DE,75,75,51,41,41,ATL,DAB,366,5,19,0,N,0,0,0,0,0,41,Delta Airlines
348834,1094991,2008,2,7,4,1151,925,1703,1445,AA,1994,N363AA,192,200,164,138,146,SFO,DFW,1464,6,22,0,N,0,138,0,0,0,0,American Airlines
451041,1407998,2008,3,28,5,1002,853,1553,1430,UA,358,N515UA,231,217,202,83,69,DEN,LGA,1619,3,26,0,N,0,0,0,83,0,0,United Airlines
968545,3242819,2008,6,23,1,1538,1455,1705,1630,UA,909,N776UA,147,155,126,35,43,ORD,DEN,888,6,15,0,N,0,35,0,0,0,0,United Airlines
868733,2943330,2008,5,22,4,1732,1635,2103,1946,B6,15,N568JB,211,191,148,77,57,JFK,FLL,1069,5,58,0,N,0,0,0,20,0,57,JetBlue Airways
258724,825125,2008,2,12,2,956,747,1129,935,UA,488,N921UA,93,108,73,114,129,ICT,ORD,588,10,10,0,N,0,0,0,114,0,0,United Airlines
712247,2331640,2008,4,11,5,2208,2015,53,2305,B6,142,N279JB,165,170,132,108,113,RSW,JFK,1074,12,21,0,N,0,0,0,97,0,11,JetBlue Airways
341697,1075745,2008,2,12,2,1621,1535,2002,1825,AA,1181,N3BKAA,281,230,206,97,46,PHL,DFW,1302,9,66,0,N,0,0,0,66,0,31,American Airlines
335941,1060552,2008,2,22,5,2111,1900,16,2150,AA,443,N3BPAA,185,170,151,146,131,PHL,MIA,1013,7,27,0,N,0,0,10,15,0,121,American Airlines
858312,2906024,2008,5,11,7,1658,1350,1815,1459,AA,1753,N426AA,137,129,106,196,188,RDU,ORD,647,4,27,0,N,0,0,0,175,0,21,American Airlines
21488,67271,2008,1,23,3,1017,835,1156,1005,WN,2638,N694SW,99,90,79,111,102,SAN,SFO,447,8,12,0,N,0,0,0,101,0,10,Southwest Airlines
451142,1408319,2008,3,7,5,1529,1448,1727,1636,UA,367,N302UA,178,168,160,51,41,DEN,PDX,992,5,13,0,N,0,39,0,10,0,2,United Airlines
531635,1669312,2008,3,3,1,635,625,958,920,AA,536,N3CDAA,143,115,107,38,10,DFW,ATL,732,9,27,0,N,0,0,10,28,0,0,American Airlines
379728,1194129,2008,3,8,6,1348,1335,1525,1505,WN,217,N386SW,97,90,78,20,13,SAN,SMF,480,4,15,0,N,0,3,0,7,0,10,Southwest Airlines
633991,2024273,2008,4,4,5,1137,1040,1449,1355,UA,642,N930UA,132,135,92,54,57,ORD,EWR,719,6,34,0,N,0,0,0,54,0,0,United Airlines
30587,93776,2008,1,31,4,2018,1925,2128,2040,WN,3753,N791SW,70,75,58,48,53,SMF,ONT,389,4,8,0,N,0,14,0,0,0,34,Southwest Airlines
966164,3237430,2008,6,23,1,2210,2132,39,2358,UA,706,N434UA,89,86,75,41,38,DEN,OMA,472,3,11,0,N,0,0,0,8,0,33,United Airlines
70571,228497,2008,1,22,2,1135,1115,1320,1303,UA,369,N919UA,165,168,138,17,20,DEN,PDX,992,4,23,0,N,0,12,0,0,0,5,United Airlines
351517,1101639,2008,2,5,2,2012,1935,101,25,AA,2468,N3AWAA,169,170,151,36,37,LAX,DFW,1235,4,14,0,N,0,0,0,0,0,36,American Airlines
162196,525319,2008,1,8,2,944,905,1332,1255,AA,2247,N422AA,168,170,150,37,39,ORD,RSW,1120,4,14,0,N,0,16,0,0,0,21,American Airlines
335579,1059565,2008,2,10,7,721,645,812,745,AA,404,N5CAAA,51,60,35,27,36,MIA,MCO,193,6,10,0,N,0,27,0,0,0,0,American Airlines
965224,3235346,2008,6,11,3,1011,915,1059,1021,UA,641,N202UA,108,126,92,38,56,BWI,ORD,622,3,13,0,N,0,38,0,0,0,0,United Airlines
353014,1109038,2008,2,8,5,844,700,1251,1142,AS,118,N625AS,187,222,167,69,104,FAI,SEA,1533,6,14,0,N,0,69,0,0,0,0,Alaska Airlines
409378,1265254,2008,3,30,7,1348,1325,1515,1500,WN,2721,N505SW,87,95,78,15,23,DAL,BHM,587,2,7,0,N,0,0,0,0,0,15,Southwest Airlines
988125,3311997,2008,6,29,7,1543,1451,1743,1649,DL,1071,N137DL,300,298,267,54,52,ATL,SFO,2139,9,24,0,N,0,0,0,54,0,0,Delta Airlines
585345,1822455,2008,4,12,6,1832,1720,1902,1800,WN,1418,N316SW,90,100,75,62,72,SLC,PHX,507,7,8,0,N,0,56,0,0,0,6,Southwest Airlines
809728,2698585,2008,5,23,5,2000,1900,2140,2036,DL,1724,N676DL,100,96,65,64,60,MCO,ATL,403,17,18,0,N,0,0,0,64,0,0,Delta Airlines
745775,2443645,2008,5,19,1,2218,2155,2319,2300,WN,1818,N297WN,61,65,49,19,23,PHX,ONT,325,6,6,0,N,0,3,0,0,0,16,Southwest Airlines
359652,1131089,2008,2,25,1,807,755,1104,1040,B6,591,N586JB,177,165,135,24,12,HPN,MCO,972,9,33,0,N,0,12,0,12,0,0,JetBlue Airways
788271,2612890,2008,5,30,5,1500,1253,2247,2050,UA,260,N576UA,287,297,262,117,127,SEA,IAD,2306,8,17,0,N,0,0,0,0,0,117,United Airlines
703663,2301594,2008,4,7,1,1637,1605,1756,1735,AA,1809,N271AA,79,90,65,21,32,ORD,MSP,334,3,11,0,N,0,0,0,2,0,19,American Airlines
476720,1498212,2008,3,29,6,2206,2141,2230,2205,DL,1293,N954DL,84,84,55,25,25,ATL,JAN,341,5,24,0,N,0,25,0,0,0,0,Delta Airlines
157327,511573,2008,1,12,6,2153,2100,113,30,AA,1555,N050AA,140,150,119,43,53,MIA,SJU,1045,5,16,0,N,0,24,0,0,0,19,American Airlines
395251,1230977,2008,3,19,3,1912,1850,2004,1945,WN,3601,N257WN,172,175,153,19,22,SAT,LAS,1069,4,15,0,N,0,0,0,0,0,19,Southwest Airlines
92957,298603,2008,1,2,3,1038,1025,1305,1245,WN,320,N632SW,87,80,70,20,13,BUR,PHX,369,4,13,0,N,0,13,0,7,0,0,Southwest Airlines
217518,690752,2008,2,28,4,1936,1840,2100,2010,WN,126,N658SW,84,90,64,50,56,SAN,OAK,446,5,15,0,N,0,4,0,0,0,46,Southwest Airlines
170981,556017,2008,1,18,5,2130,2035,12,2330,B6,1206,N206JB,162,175,135,42,55,RSW,HPN,1102,8,19,0,N,0,8,0,0,0,34,JetBlue Airways
880006,2984620,2008,5,9,5,1953,1930,2120,2100,DL,823,N932DL,87,90,58,20,23,ATL,MLB,443,9,20,0,N,0,10,0,0,0,10,Delta Airlines
534029,1675268,2008,3,25,2,1839,1800,2341,2310,AA,804,N5CXAA,182,190,165,31,39,PHX,ORD,1440,6,11,0,N,0,0,0,0,0,31,American Airlines
787149,2609054,2008,5,23,5,2005,1845,2118,2016,UA,130,N918UA,73,91,57,62,80,MCI,ORD,403,8,8,0,N,0,0,0,0,0,62,United Airlines
845485,2868345,2008,5,13,2,2154,2130,622,535,AA,246,N5FDAA,328,305,304,47,24,KOA,LAX,2504,10,14,0,N,0,0,0,23,0,24,American Airlines
357167,1124290,2008,2,13,3,1507,1300,1816,1620,B6,87,N624JB,309,320,281,116,127,JFK,SLC,1989,6,22,0,N,0,0,79,0,0,37,JetBlue Airways
477126,1499245,2008,3,30,7,1507,1441,1638,1604,DL,1057,N938DL,91,83,61,34,26,SDF,ATL,321,8,22,0,N,0,3,0,31,0,0,Delta Airlines
182275,596988,2008,1,8,2,1204,1141,1937,1921,DL,902,N721TW,273,280,235,16,23,SFO,ATL,2139,19,19,0,N,0,1,0,0,0,15,Delta Airlines
702331,2297085,2008,4,20,7,2109,2025,2209,2125,AA,1640,N5BRAA,60,60,38,44,44,DFW,TUL,237,4,18,0,N,0,44,0,0,0,0,American Airlines
693747,2268289,2008,4,5,6,1602,1510,1654,1605,AA,418,N466AA,52,55,33,49,52,DFW,OKC,175,5,14,0,N,0,49,0,0,0,0,American Airlines
340361,1071957,2008,2,6,3,1036,920,1246,1140,AA,1049,N5CRAA,250,260,231,66,76,STL,SFO,1736,8,11,0,N,0,0,0,66,0,0,American Airlines
786536,2606865,2008,5,28,3,1345,1330,1609,1553,UA,55,N595UA,324,323,300,16,15,SFO,KOA,2367,3,21,0,N,0,15,0,1,0,0,United Airlines
409508,1265504,2008,3,30,7,1331,1305,1428,1405,WN,3839,N284WN,57,60,39,23,26,GEG,SEA,224,4,14,0,N,0,5,0,0,0,18,Southwest Airlines
863247,2919749,2008,5,2,5,1315,1230,1556,1520,AS,508,N612AS,161,170,134,36,45,SEA,SNA,978,4,23,0,N,0,36,0,0,0,0,Alaska Airlines
8216,17062,2008,1,8,2,1803,1730,2006,1935,WN,2474,N314SW,63,65,49,31,33,MDW,CMH,284,3,11,0,N,0,31,0,0,0,0,Southwest Airlines
181416,593145,2008,1,5,6,1213,1205,1717,1554,DL,549,N140LL,484,409,404,83,8,SLC,OGG,2936,6,74,0,N,0,0,8,75,0,0,Delta Airlines
727786,2382278,2008,4,11,5,12,2120,209,2330,DL,1655,N653DL,237,250,218,159,172,ATL,SLC,1589,5,14,0,N,0,4,32,0,0,123,Delta Airlines
93998,300025,2008,1,2,3,2137,1955,2400,2215,WN,2975,N391SW,83,80,70,105,102,MDW,BUF,468,6,7,0,N,0,27,0,3,0,75,Southwest Airlines
888766,3012707,2008,6,8,7,2014,1950,2040,2010,WN,364,N632SW,86,80,76,30,24,BOI,SEA,399,3,7,0,N,0,8,0,6,0,16,Southwest Airlines
906603,3055715,2008,6,20,5,2038,2010,2138,2115,WN,3336,N761RR,60,65,48,23,28,PHX,SAN,304,2,10,0,N,0,0,0,4,0,19,Southwest Airlines
591281,1845053,2008,4,19,6,2211,1950,24,2210,WN,2581,N349SW,73,80,63,134,141,MSY,TPA,487,4,6,0,N,0,0,0,0,0,134,Southwest Airlines
538271,1687159,2008,3,24,1,1740,1610,2045,1930,AA,1316,N474AA,125,140,106,75,90,DFW,TPA,929,3,16,0,N,0,0,0,0,0,75,American Airlines
535012,1677905,2008,3,14,5,2319,2115,152,2340,AA,1012,N3BWAA,153,145,113,132,124,MIA,DCA,920,5,35,0,N,0,59,0,8,0,65,American Airlines
552001,1728775,2008,3,8,6,1916,1800,2150,2105,B6,1148,N183JB,154,185,129,45,76,MCO,BTV,1195,5,20,0,N,0,45,0,0,0,0,JetBlue Airways
699776,2288283,2008,4,24,4,2113,2050,2233,2210,AA,1300,N290AA,80,80,62,23,23,DFW,MEM,432,6,12,0,N,0,0,0,0,0,23,American Airlines
532655,1671998,2008,3,30,7,1702,1630,1916,1835,AA,661,N4YEAA,134,125,98,41,32,BNA,DFW,631,17,19,0,N,0,0,0,9,0,32,American Airlines
397855,1236104,2008,3,21,5,1952,1900,2101,2005,WN,76,N382SW,249,245,238,56,52,IND,LAS,1591,4,7,0,N,0,49,0,4,0,3,Southwest Airlines
651391,2093960,2008,4,20,7,842,825,1209,1133,DL,1867,N375DA,207,188,139,36,17,JFK,MCO,944,11,57,0,N,0,17,0,19,0,0,Delta Airlines
798087,2644381,2008,5,27,2,1408,1341,1500,1434,UA,1617,N452UA,112,113,95,26,27,DEN,LAS,629,7,10,0,N,0,12,0,0,0,14,United Airlines
700649,2291432,2008,4,8,2,1437,1340,1828,1740,AA,1416,N050AA,231,240,205,48,57,SJU,JFK,1597,10,16,0,N,0,48,0,0,0,0,American Airlines
344937,1084658,2008,2,9,6,1247,1205,2048,1950,AA,1520,N7BAAA,301,285,261,58,42,LAX,MIA,2342,23,17,0,N,0,13,0,16,0,29,American Airlines
180872,591024,2008,1,3,4,1413,1104,1626,1323,DL,1161,N381DA,313,319,282,183,189,ATL,SMF,2092,13,18,0,N,0,0,0,0,0,183,Delta Airlines
585542,1823193,2008,4,13,7,1832,1800,2109,2025,WN,2279,N731SA,157,145,141,44,32,BWI,PBI,883,4,12,0,N,0,0,0,12,0,32,Southwest Airlines
709938,2324367,2008,4,28,1,949,930,1242,1213,AS,453,N977AS,173,163,141,29,19,LAX,SEA,954,7,25,0,N,0,0,0,10,0,19,Alaska Airlines
538462,1687817,2008,3,13,4,1409,1345,1520,1450,AA,1344,N586AA,71,65,48,30,24,SAT,DFW,247,13,10,0,N,0,0,0,6,0,24,American Airlines
915690,3078741,2008,6,27,5,1818,1635,2106,1920,WN,538,N448WN,108,105,97,106,103,MSY,MCO,550,6,5,0,N,0,0,0,3,0,103,Southwest Airlines
339282,1069207,2008,2,15,5,1009,935,1129,1105,AA,851,N440AA,80,90,64,24,34,ORD,MSP,334,4,12,0,N,0,12,0,0,0,12,American Airlines
341487,1075078,2008,2,1,5,2145,2130,2303,2245,AA,1155,N488AA,78,75,53,18,15,DFW,ICT,328,6,19,0,N,0,0,0,3,0,15,American Airlines
847060,2872855,2008,5,30,5,1118,1020,1400,1310,AA,406,N408AA,102,110,86,50,58,ORD,RDU,647,2,14,0,N,0,0,3,0,0,47,American Airlines
477769,1500669,2008,3,31,1,1840,1759,2113,2028,DL,1226,N944DL,93,89,70,45,41,MSY,ATL,425,9,14,0,N,0,0,0,4,0,41,Delta Airlines
700305,2290216,2008,4,1,2,1743,1700,1910,1830,AA,1367,N4WUAA,147,150,111,40,43,ATL,DFW,732,19,17,0,N,0,14,0,0,0,26,American Airlines
